square_id,time_interval,internet_traffic
5181,2013-10-31 23:00:00,0.1670977
5181,2013-10-31 23:00:00,0.1670977
5181,2013-10-31 23:00:00,78.44347
5181,2013-10-31 23:00:00,0.1670977
5181,2013-10-31 23:10:00,0.04657399
5181,2013-10-31 23:10:00,74.53678
5181,2013-10-31 23:10:00,0.34258002
5181,2013-10-31 23:20:00,76.58035
5181,2013-10-31 23:20:00,0.34258002
5181,2013-10-31 23:30:00,73.300735
5181,2013-10-31 23:40:00,0.17548232
5181,2013-10-31 23:40:00,72.137405
5181,2013-10-31 23:50:00,0.1670977
5181,2013-10-31 23:50:00,74.89337
5181,2013-10-31 23:50:00,0.1670977
5181,2013-11-01 00:00:00,75.94906
5181,2013-11-01 00:00:00,0.1670977
5181,2013-11-01 00:10:00,0.1670977
5181,2013-11-01 00:10:00,91.49838
5181,2013-11-01 00:20:00,0.04657399
5181,2013-11-01 00:20:00,75.5679
5181,2013-11-01 00:30:00,0.17548232
5181,2013-11-01 00:30:00,0.17548232
5181,2013-11-01 00:30:00,71.56985
5181,2013-11-01 00:40:00,75.69384
5181,2013-11-01 00:40:00,0.04657399
5181,2013-11-01 00:50:00,0.17548232
5181,2013-11-01 00:50:00,0.526447
5181,2013-11-01 00:50:00,64.17625
5181,2013-11-01 00:50:00,0.1670977
5181,2013-11-01 01:00:00,69.205666
5181,2013-11-01 01:10:00,65.191734
5181,2013-11-01 01:10:00,0.21367168
5181,2013-11-01 01:20:00,0.1670977
5181,2013-11-01 01:20:00,59.287594
5181,2013-11-01 01:30:00,61.24324
5181,2013-11-01 01:30:00,0.1670977
5181,2013-11-01 01:40:00,0.04657399
5181,2013-11-01 01:40:00,72.927864
5181,2013-11-01 01:40:00,0.1670977
5181,2013-11-01 01:50:00,72.00471
5181,2013-11-01 01:50:00,0.1670977
5181,2013-11-01 02:00:00,53.315937
5181,2013-11-01 02:00:00,0.04657399
5181,2013-11-01 02:10:00,0.3341954
5181,2013-11-01 02:10:00,51.97367
5181,2013-11-01 02:20:00,0.1670977
5181,2013-11-01 02:20:00,54.531864
5181,2013-11-01 02:20:00,0.17548232
5181,2013-11-01 02:20:00,0.17548232
5181,2013-11-01 02:20:00,0.1670977
5181,2013-11-01 02:20:00,0.1670977
5181,2013-11-01 02:30:00,0.029273322
5181,2013-11-01 02:30:00,49.48242
5181,2013-11-01 02:30:00,0.17548232
5181,2013-11-01 02:40:00,56.78353
5181,2013-11-01 02:50:00,51.908546
5181,2013-11-01 03:00:00,72.31683
5181,2013-11-01 03:10:00,50.36744
5181,2013-11-01 03:10:00,0.1670977
5181,2013-11-01 03:10:00,0.04657399
5181,2013-11-01 03:20:00,0.1670977
5181,2013-11-01 03:20:00,47.661926
5181,2013-11-01 03:20:00,0.1670977
5181,2013-11-01 03:30:00,41.879917
5181,2013-11-01 03:30:00,0.1670977
5181,2013-11-01 03:40:00,42.98551
5181,2013-11-01 03:50:00,0.30829015
5181,2013-11-01 03:50:00,46.22678
5181,2013-11-01 04:00:00,0.1670977
5181,2013-11-01 04:00:00,42.64448
5181,2013-11-01 04:10:00,46.215755
5181,2013-11-01 04:20:00,0.30829015
5181,2013-11-01 04:20:00,0.1670977
5181,2013-11-01 04:20:00,45.79177
5181,2013-11-01 04:20:00,0.1670977
5181,2013-11-01 04:30:00,0.6165803
5181,2013-11-01 04:30:00,43.599308
5181,2013-11-01 04:40:00,49.90053
5181,2013-11-01 04:40:00,0.30829015
5181,2013-11-01 04:50:00,47.12834
5181,2013-11-01 04:50:00,0.04657399
5181,2013-11-01 05:00:00,47.185696
5181,2013-11-01 05:10:00,0.1670977
5181,2013-11-01 05:10:00,43.83005
5181,2013-11-01 05:20:00,45.012802
5181,2013-11-01 05:20:00,0.1670977
5181,2013-11-01 05:30:00,0.3341954
5181,2013-11-01 05:30:00,40.817677
5181,2013-11-01 05:40:00,0.30829015
5181,2013-11-01 05:40:00,0.3341954
5181,2013-11-01 05:40:00,46.130447
5181,2013-11-01 05:50:00,0.1670977
5181,2013-11-01 05:50:00,0.1670977
5181,2013-11-01 05:50:00,46.004166
5181,2013-11-01 06:00:00,0.1670977
5181,2013-11-01 06:00:00,49.740593
5181,2013-11-01 06:10:00,0.17548232
5181,2013-11-01 06:10:00,0.18838005
5181,2013-11-01 06:10:00,0.1670977
5181,2013-11-01 06:10:00,47.157684
5181,2013-11-01 06:10:00,0.1670977
5181,2013-11-01 06:10:00,0.04657399
5181,2013-11-01 06:20:00,0.1670977
5181,2013-11-01 06:20:00,0.1670977
5181,2013-11-01 06:20:00,47.41655
5181,2013-11-01 06:30:00,0.30829015
5181,2013-11-01 06:30:00,0.04657399
5181,2013-11-01 06:30:00,49.226025
5181,2013-11-01 06:40:00,68.83537
5181,2013-11-01 06:50:00,44.51988
5181,2013-11-01 07:00:00,0.30829015
5181,2013-11-01 07:00:00,46.701168
5181,2013-11-01 07:10:00,0.1670977
5181,2013-11-01 07:10:00,50.005234
5181,2013-11-01 07:20:00,47.955887
5181,2013-11-01 07:30:00,46.476402
5181,2013-11-01 07:30:00,0.04657399
5181,2013-11-01 07:40:00,0.34258002
5181,2013-11-01 07:40:00,0.3341954
5181,2013-11-01 07:40:00,54.169296
5181,2013-11-01 07:50:00,0.1670977
5181,2013-11-01 07:50:00,50.430176
5181,2013-11-01 07:50:00,0.17548232
5181,2013-11-01 08:00:00,0.34258002
5181,2013-11-01 08:00:00,56.496273
5181,2013-11-01 08:00:00,0.1670977
5181,2013-11-01 08:10:00,60.840664
5181,2013-11-01 08:20:00,0.04657399
5181,2013-11-01 08:20:00,64.45875
5181,2013-11-01 08:30:00,0.016418062
5181,2013-11-01 08:30:00,63.33061
5181,2013-11-01 08:30:00,0.1670977
5181,2013-11-01 08:30:00,0.17548232
5181,2013-11-01 08:30:00,0.1670977
5181,2013-11-01 08:40:00,88.23369
5181,2013-11-01 08:40:00,0.30829015
5181,2013-11-01 08:50:00,0.17548232
5181,2013-11-01 08:50:00,0.1670977
5181,2013-11-01 08:50:00,98.2189
5181,2013-11-01 08:50:00,0.30829015
5181,2013-11-01 09:00:00,0.17548232
5181,2013-11-01 09:00:00,129.72546
5181,2013-11-01 09:00:00,0.30829015
5181,2013-11-01 09:00:00,0.3341954
5181,2013-11-01 09:10:00,0.1670977
5181,2013-11-01 09:10:00,0.17548232
5181,2013-11-01 09:10:00,133.45422
5181,2013-11-01 09:10:00,0.1670977
5181,2013-11-01 09:10:00,0.38076937
5181,2013-11-01 09:20:00,117.07507
5181,2013-11-01 09:20:00,0.30829015
5181,2013-11-01 09:20:00,0.1670977
5181,2013-11-01 09:30:00,0.17548232
5181,2013-11-01 09:30:00,95.50566
5181,2013-11-01 09:30:00,0.21367168
5181,2013-11-01 09:30:00,0.04657399
5181,2013-11-01 09:40:00,0.1670977
5181,2013-11-01 09:40:00,101.45976
5181,2013-11-01 09:40:00,0.1670977
5181,2013-11-01 09:50:00,0.04657399
5181,2013-11-01 09:50:00,139.10617
5181,2013-11-01 09:50:00,0.17548232
5181,2013-11-01 10:00:00,0.30829015
5181,2013-11-01 10:00:00,0.1670977
5181,2013-11-01 10:00:00,113.45342
5181,2013-11-01 10:00:00,0.1670977
5181,2013-11-01 10:10:00,0.1670977
5181,2013-11-01 10:10:00,104.973816
5181,2013-11-01 10:10:00,0.21367168
5181,2013-11-01 10:20:00,0.04657399
5181,2013-11-01 10:20:00,0.17548232
5181,2013-11-01 10:20:00,100.13687
5181,2013-11-01 10:20:00,0.04657399
